"Date","Time","Cloud Condition","Rain Condition","Brightness Condition","Cloud Value","Cloud Sensor Temperature","Rain Value","Brightness Value","Ambient Temperature","Rain Heating Percentage","Rain Sensor Temperature","Heating Status","Switch Status","Read Cycle","Timeout Errors","Safe Status","Wind Condition","Wind Value",
"2017-11-03","12:39:31","Clear","Dry","Very Light","-22.0","21.6","2393","0","21.6","10%","27.6","","Closed","2.679","1","Unsafe","Calm","0.0",
"2017-11-03","12:39:46","Clear","Dry","Very Light","-21.3","21.7","2393","0","21.7","10%","27.8","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-03","12:40:01","Clear","Dry","Very Light","-20.3","21.9","2393","0","21.9","10%","28.1","","Closed","2.623","1","Unsafe","Calm","0.0",
"2017-11-03","12:40:16","Clear","Dry","Very Light","-22.3","22.0","2393","0","22.0","10%","28.2","","Closed","2.621","1","Unsafe","Calm","0.0",
"2017-11-03","12:40:31","Clear","Dry","Very Light","-20.9","22.1","2391","0","22.1","10%","28.6","","Closed","2.631","1","Unsafe","Calm","0.0",
"2017-11-03","12:40:46","Clear","Dry","Very Light","-23.0","22.1","2393","0","22.1","10%","28.1","","Closed","2.627","1","Unsafe","Calm","0.0",
"2017-11-03","12:41:01","Clear","Dry","Very Light","-22.6","22.1","2392","0","22.1","10%","28.0","","Closed","2.685","1","Unsafe","Calm","0.0",
"2017-11-03","12:41:16","Clear","Dry","Very Light","-26.3","22.1","2392","0","22.1","10%","27.7","","Closed","2.626","1","Unsafe","Calm","0.0",
"2017-11-03","12:41:31","Clear","Dry","Very Light","-24.2","21.8","2394","0","21.8","10%","27.1","","Closed","2.623","1","Unsafe","Calm","0.0",
"2017-11-03","12:41:46","Clear","Dry","Very Light","-24.3","21.7","2393","0","21.7","10%","27.0","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-03","12:42:01","Clear","Dry","Very Light","-23.5","21.7","2393","0","21.7","10%","26.9","","Closed","2.621","1","Unsafe","Calm","0.0",
"2017-11-03","12:42:16","Clear","Dry","Very Light","-24.4","21.6","2394","0","21.6","10%","26.8","","Closed","2.632","1","Unsafe","Calm","0.0",
"2017-11-03","12:42:31","Clear","Dry","Very Light","-25.5","21.5","2393","0","21.5","10%","26.7","","Closed","2.680","1","Unsafe","Calm","0.0",
"2017-11-03","12:42:46","Clear","Dry","Very Light","-24.1","21.4","2394","0","21.4","10%","26.4","","Closed","2.623","1","Unsafe","Calm","0.0",
"2017-11-03","12:43:01","Clear","Dry","Very Light","-26.5","21.2","2395","0","21.2","10%","25.7","","Closed","2.623","1","Unsafe","Calm","0.0",
"2017-11-03","12:43:16","Clear","Dry","Very Light","-23.5","21.0","2395","0","21.0","10%","25.4","","Closed","2.622","1","Unsafe","Calm","0.0",
"2017-11-03","12:43:31","Clear","Dry","Very Light","-24.6","20.9","2395","0","20.9","10%","25.5","","Closed","2.622","1","Unsafe","Calm","0.0",
"2017-11-03","12:43:46","Clear","Dry","Very Light","-23.7","20.8","2396","0","20.8","10%","25.3","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-03","12:44:01","Clear","Dry","Very Light","-25.4","20.6","2395","0","20.6","10%","24.9","","Closed","2.687","1","Unsafe","Calm","0.0",
"2017-11-03","12:44:16","Clear","Dry","Very Light","-25.0","20.5","2395","0","20.5","10%","24.7","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-03","12:44:31","Clear","Dry","Very Light","-22.4","20.4","2396","0","20.4","10%","24.6","","Closed","2.623","1","Unsafe","Calm","0.0",
"2017-11-03","12:44:46","Clear","Dry","Very Light","-21.7","20.5","2396","0","20.5","10%","25.1","","Closed","2.621","1","Unsafe","Calm","0.0",
"2017-11-03","12:45:01","Clear","Dry","Very Light","-21.8","20.4","2396","0","20.4","10%","25.1","","Closed","2.629","1","Unsafe","Calm","0.0",
"2017-11-03","12:45:16","Clear","Dry","Very Light","-20.7","20.5","2395","0","20.5","10%","25.4","","Closed","2.620","1","Unsafe","Calm","0.0",
"2017-11-03","12:45:31","Clear","Dry","Very Light","-20.0","20.7","2394","0","20.7","10%","26.0","","Closed","2.678","1","Unsafe","Calm","0.0",
"2017-11-03","12:45:46","Clear","Dry","Very Light","-23.7","20.6","2394","0","20.6","10%","26.3","","Closed","2.620","1","Unsafe","Calm","0.0",
"2017-11-03","12:46:01","Clear","Dry","Very Light","-21.3","20.6","2393","0","20.6","10%","26.4","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-03","12:46:16","Clear","Dry","Very Light","-22.2","20.6","2394","0","20.6","10%","26.6","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-03","12:46:31","Clear","Dry","Very Light","-21.0","20.5","2394","0","20.5","10%","26.6","","Closed","2.619","1","Unsafe","Calm","0.0",
"2017-11-03","12:46:46","Clear","Dry","Very Light","-21.5","20.6","2394","0","20.6","10%","26.8","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-03","12:47:01","Clear","Dry","Very Light","-21.3","20.6","2393","0","20.6","10%","26.9","","Closed","2.692","1","Unsafe","Calm","0.0",
"2017-11-03","12:47:16","Clear","Dry","Very Light","-20.8","20.8","2393","0","20.8","10%","27.2","","Closed","2.634","1","Unsafe","Calm","0.0",
"2017-11-03","12:47:31","Clear","Dry","Very Light","-20.1","20.9","2393","0","20.9","10%","27.7","","Closed","2.629","1","Unsafe","Calm","0.0",
"2017-11-03","12:47:46","Clear","Dry","Very Light","-20.7","21.0","2393","0","21.0","10%","27.7","","Closed","2.623","1","Unsafe","Calm","0.0",
"2017-11-03","12:48:01","Clear","Dry","Very Light","-20.3","21.1","2393","0","21.1","10%","27.7","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-03","12:48:16","Clear","Dry","Very Light","-20.8","21.1","2393","0","21.1","10%","27.7","","Closed","2.619","1","Unsafe","Calm","0.0",
"2017-11-03","12:48:31","Clear","Dry","Very Light","-20.9","21.0","2394","0","21.0","10%","27.3","","Closed","2.687","1","Unsafe","Calm","0.0",
"2017-11-03","12:48:46","Clear","Dry","Very Light","-20.4","21.2","2394","0","21.2","10%","27.4","","Closed","2.634","1","Unsafe","Calm","0.0",
"2017-11-03","12:49:01","Clear","Dry","Very Light","-22.0","21.3","2394","0","21.3","10%","27.5","","Closed","2.632","1","Unsafe","Calm","0.0",
"2017-11-03","12:49:16","Clear","Dry","Very Light","-24.3","21.2","2393","0","21.2","10%","27.5","","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-03","12:49:31","Clear","Dry","Very Light","-22.5","21.1","2394","0","21.1","10%","27.2","","Closed","2.620","1","Unsafe","Calm","0.0",
"2017-11-03","12:49:46","Clear","Dry","Very Light","-24.4","21.0","2393","0","21.0","10%","26.6","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-03","12:50:01","Clear","Dry","Very Light","-24.7","20.8","2395","0","20.8","10%","25.9","","Closed","2.686","1","Unsafe","Calm","0.0",
"2017-11-03","12:50:16","Clear","Dry","Very Light","-24.3","20.5","2396","0","20.5","10%","25.1","","Closed","2.621","1","Unsafe","Calm","0.0",
"2017-11-03","12:50:31","Clear","Dry","Very Light","-24.0","20.4","2395","0","20.4","10%","24.6","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-03","12:50:46","Clear","Dry","Very Light","-25.4","20.1","2396","0","20.1","10%","23.9","","Closed","2.623","1","Unsafe","Calm","0.0",
"2017-11-03","12:51:01","Clear","Dry","Very Light","-27.0","19.7","2395","0","19.7","10%","23.2","Heating UP","Closed","2.627","1","Unsafe","Calm","0.0",
"2017-11-03","12:51:16","Clear","Dry","Very Light","-23.8","19.6","2432","0","19.6","12%","23.0","Heating UP","Closed","2.622","1","Unsafe","Calm","0.0",
"2017-11-03","12:51:31","Clear","Dry","Very Light","-23.6","19.5","2432","0","19.5","14%","23.1","","Closed","2.688","1","Unsafe","Calm","0.0",
"2017-11-03","12:51:46","Clear","Dry","Very Light","-23.3","19.4","2432","0","19.4","14%","23.0","Heating UP","Closed","2.622","1","Unsafe","Calm","0.0",
"2017-11-03","12:52:01","Clear","Dry","Very Light","-23.6","19.2","2400","0","19.2","15%","23.0","","Closed","2.621","1","Unsafe","Calm","0.0",
"2017-11-03","12:52:16","Clear","Dry","Very Light","-21.9","19.2","2400","0","19.2","15%","23.3","","Closed","2.631","1","Unsafe","Calm","0.0",
"2017-11-03","12:52:31","Clear","Dry","Very Light","-22.4","19.2","2400","0","19.2","15%","23.7","Heating DOWN","Closed","2.624","1","Unsafe","Calm","0.0",
"2017-11-03","12:52:46","Clear","Dry","Very Light","-23.0","19.1","2432","0","19.1","14%","23.7","Heating DOWN","Closed","2.623","1","Unsafe","Calm","0.0",
"2017-11-03","12:53:01","Clear","Dry","Very Light","-21.1","19.2","2432","0","19.2","12%","23.9","","Closed","2.679","1","Unsafe","Calm","0.0",
"2017-11-03","12:53:16","Clear","Dry","Very Light","-22.2","19.3","2396","0","19.3","10%","24.0","","Closed","2.628","1","Unsafe","Calm","0.0",
"2017-11-03","12:53:31","Clear","Dry","Very Light","-22.3","19.2","2395","0","19.2","10%","23.8","","Closed","2.631","1","Unsafe","Calm","0.0",
"2017-11-03","12:53:46","Clear","Dry","Very Light","-23.7","19.1","2395","0","19.1","10%","23.5","","Closed","2.625","1","Unsafe","Calm","0.0",
"2017-11-03","12:54:01","Clear","Dry","Very Light","-22.5","19.0","2396","0","19.0","10%","23.1","","Closed","2.622","1","Unsafe","Calm","0.0",
"2017-11-03","12:54:16","Clear","Dry","Very Light","-24.2","18.9","2397","0","18.9","10%","22.7","","Closed","2.621","1","Unsafe","Calm","0.0",
"2017-11-03","12:54:31","Clear","Dry","Very Light","-25.5","18.6","2397","0","18.6","10%","22.1","Heating UP","Closed","2.688","1","Unsafe","Calm","0.0",
"2017-11-03","12:54:46","Clear","Dry","Very Light","-23.7","18.4","2432","0","18.4","12%","21.7","Heating UP","Closed","2.623","1","Unsafe","Calm","0.0",
